S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.06,25.06,24.44,25.38,0.0,0.0,4.0,3.0,0.07,0.05,0.06,0.06,355.0,-0.023076923,0.0,0.0,0.0
25.06,25.06,24.44,25.38,0.0,0.0,4.0,3.0,0.08,0.05,0.06,0.06,355.0,-0.026923077,0.0,0.0,0.0
25.06,25.06,24.44,25.31,0.0,0.0,4.0,3.0,0.08,0.05,0.07,0.05,355.0,-0.030769231,0.0,0.0,0.0
25.06,25.06,24.44,25.31,0.0,0.0,4.0,3.0,0.08,0.05,0.06,0.06,355.0,-0.034615385,0.0,0.0,0.0
25.06,25.06,24.44,25.38,0.0,0.0,5.0,3.0,0.08,0.05,0.06,0.06,355.0,-0.038461538,0.0,0.0,0.0
25.06,25.0,24.44,25.38,0.0,0.0,5.0,3.0,0.07,0.05,0.06,0.05,355.0,-0.042307692,0.0,0.0,0.0
25.06,25.06,24.44,25.31,0.0,0.0,5.0,3.0,0.07,0.05,0.06,0.05,355.0,-0.046153846,0.0,0.0,0.0
25.06,25.06,24.44,25.31,0.0,0.0,5.0,3.0,0.08,0.04,0.06,0.05,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.38,0.0,0.0,5.0,3.0,0.08,0.05,0.07,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.0,24.44,25.31,0.0,0.0,5.0,3.0,0.08,0.05,0.06,0.05,355.0,0.0,0.0,0.0,0.0
25.06,25.0,24.44,25.31,0.0,0.0,5.0,4.0,0.08,0.05,0.07,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.0,24.44,25.31,0.0,0.0,5.0,4.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,0.0,0.0,5.0,4.0,0.07,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,0.0,0.0,5.0,4.0,0.07,0.05,0.05,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,0.0,0.0,5.0,4.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.38,0.0,0.0,5.0,4.0,0.08,0.05,0.05,0.05,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,0.0,0.0,6.0,4.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.0,25.06,24.44,25.38,0.0,0.0,6.0,4.0,0.08,0.05,0.06,0.07,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,1.0,0.0,6.0,4.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,0.0,0.0,6.0,4.0,0.08,0.05,0.07,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,1.0,0.0,6.0,5.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,0.0,0.0,7.0,5.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.31,1.0,1.0,7.0,5.0,0.08,0.05,0.06,0.05,355.0,0.0,0.0,0.0,0.0
25.06,25.0,24.44,25.31,1.0,1.0,7.0,5.0,0.08,0.05,0.07,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.0,24.44,25.31,1.0,1.0,7.0,5.0,0.08,0.05,0.05,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.0,24.44,25.38,1.0,1.0,7.0,5.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.0,24.44,25.31,1.0,1.0,7.0,5.0,0.08,0.05,0.06,0.07,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.38,1.0,1.0,7.0,5.0,0.07,0.05,0.06,0.05,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.38,1.0,1.0,8.0,5.0,0.08,0.05,0.06,0.07,355.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.31,1.0,1.0,8.0,5.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.31,1.0,1.0,8.0,5.0,0.07,0.05,0.05,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.38,1.0,1.0,8.0,5.0,0.08,0.05,0.07,0.05,355.0,0.0,0.0,0.0,0.0
25.06,25.0,24.44,25.31,1.0,1.0,8.0,5.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.38,1.0,1.0,8.0,5.0,0.08,0.05,0.07,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,1.0,1.0,9.0,5.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.0,25.0,24.44,25.38,1.0,1.0,9.0,5.0,0.07,0.05,0.06,0.05,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,1.0,1.0,9.0,5.0,0.07,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.38,1.0,1.0,9.0,5.0,0.08,0.05,0.05,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,1.0,1.0,10.0,6.0,0.08,0.05,0.05,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,1.0,1.0,10.0,6.0,0.07,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.31,1.0,1.0,10.0,6.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,1.0,1.0,10.0,6.0,0.08,0.05,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.38,1.0,1.0,10.0,6.0,0.08,0.06,0.06,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,1.0,1.0,10.0,6.0,0.08,0.05,0.07,0.06,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.38,1.0,1.0,10.0,6.0,0.08,0.05,0.06,0.05,355.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.38,1.0,1.0,10.0,6.0,0.08,0.05,0.06,0.06,360.0,0.046153846,0.0,0.0,0.0
25.06,25.06,24.44,25.38,1.0,1.0,10.0,6.0,0.08,0.05,0.08,0.06,355.0,0.042307692,0.0,0.0,0.0
25.06,25.06,24.44,25.38,1.0,1.0,10.0,6.0,0.08,0.05,0.06,0.07,355.0,0.038461538,0.0,0.0,0.0
25.06,25.06,24.44,25.31,1.0,1.0,10.0,7.0,0.08,0.05,0.06,0.06,355.0,0.034615385,0.0,0.0,0.0
25.06,25.06,24.44,25.31,2.0,2.0,10.0,7.0,0.08,0.05,0.07,0.05,355.0,0.030769231,0.0,0.0,0.0
25.06,25.06,24.44,25.31,2.0,2.0,11.0,7.0,0.08,0.05,0.07,0.05,355.0,0.026923077,0.0,0.0,0.0
25.06,25.06,24.44,25.38,2.0,2.0,11.0,7.0,0.08,0.05,0.06,0.06,355.0,0.023076923,0.0,0.0,0.0
25.06,25.06,24.44,25.38,2.0,2.0,11.0,7.0,0.08,0.05,0.06,0.05,355.0,0.019230769,0.0,0.0,0.0
25.06,25.0,24.44,25.31,2.0,2.0,11.0,7.0,0.08,0.05,0.06,0.06,355.0,0.015384615,0.0,0.0,0.0
25.06,25.06,24.44,25.38,2.0,2.0,12.0,7.0,0.08,0.05,0.07,0.05,355.0,0.011538462,0.0,0.0,0.0
25.06,25.0,24.44,25.31,2.0,2.0,12.0,7.0,0.07,0.05,0.07,0.06,355.0,0.007692308,0.0,0.0,0.0
25.06,25.06,24.44,25.31,2.0,2.0,12.0,8.0,0.08,0.05,0.05,0.06,355.0,0.003846154,0.0,0.0,0.0
25.06,25.06,24.44,25.31,2.0,2.0,12.0,8.0,0.07,0.05,0.06,0.05,355.0,-7.7e-19,0.0,0.0,0.0
25.06,25.06,24.44,25.31,2.0,2.0,13.0,8.0,0.08,0.06,0.06,0.06,355.0,-0.003846154,0.0,0.0,0.0
25.06,25.06,24.44,25.31,2.0,2.0,13.0,8.0,0.08,0.05,0.06,0.07,355.0,-0.007692308,0.0,0.0,0.0
25.06,25.06,24.44,25.31,2.0,2.0,13.0,8.0,0.08,0.05,0.06,0.06,355.0,-0.011538462,0.0,0.0,0.0
25.0,25.06,24.5,25.38,2.0,2.0,13.0,8.0,0.08,0.06,0.07,0.05,355.0,-0.015384615,0.0,0.0,0.0
25.06,25.06,24.44,25.38,2.0,2.0,13.0,8.0,0.08,0.05,0.06,0.05,355.0,-0.019230769,0.0,0.0,0.0
25.06,25.06,24.44,25.38,2.0,2.0,14.0,9.0,0.08,0.05,0.05,0.06,355.0,-0.023076923,0.0,0.0,0.0
25.06,25.06,24.44,25.38,2.0,2.0,14.0,9.0,0.08,0.04,0.06,0.06,355.0,-0.026923077,0.0,0.0,0.0
25.06,25.0,24.5,25.38,2.0,2.0,14.0,9.0,0.08,0.05,0.06,0.06,355.0,-0.030769231,0.0,0.0,0.0
25.06,25.06,24.44,25.31,2.0,2.0,14.0,9.0,0.08,0.05,0.07,0.06,360.0,0.011538462,0.0,0.0,0.0
25.06,25.0,24.44,25.38,2.0,2.0,14.0,9.0,0.07,0.05,0.06,0.06,360.0,0.05,0.0,0.0,0.0
25.06,25.0,24.44,25.31,2.0,2.0,14.0,9.0,0.08,0.05,0.06,0.06,355.0,0.038461538,0.0,0.0,0.0
25.0,25.06,24.44,25.31,2.0,2.0,14.0,10.0,0.08,0.05,0.06,0.06,355.0,0.026923077,0.0,0.0,0.0
25.06,25.06,24.44,25.31,2.0,2.0,14.0,10.0,0.08,0.05,0.06,0.06,355.0,0.065384615,0.0,0.0,0.0
25.06,25.06,24.44,25.31,2.0,2.0,14.0,10.0,0.08,0.05,0.07,0.06,355.0,0.057692308,0.0,0.0,0.0
25.06,25.0,24.44,25.31,3.0,3.0,14.0,10.0,0.08,0.05,0.06,0.05,355.0,0.05,0.0,0.0,0.0
25.06,25.0,24.44,25.31,3.0,3.0,15.0,10.0,0.08,0.05,0.06,0.05,355.0,0.042307692,0.0,0.0,0.0
25.06,25.0,24.44,25.44,3.0,3.0,15.0,10.0,0.08,0.05,0.05,0.06,355.0,0.034615385,0.0,0.0,0.0
25.06,25.0,24.44,25.38,3.0,3.0,15.0,10.0,0.08,0.05,0.06,0.05,355.0,0.026923077,0.0,0.0,0.0
25.06,25.06,24.44,25.44,3.0,3.0,15.0,11.0,0.08,0.05,0.06,0.05,355.0,0.019230769,0.0,0.0,0.0
25.06,25.0,24.44,25.38,3.0,3.0,15.0,11.0,0.08,0.05,0.06,0.06,355.0,0.011538462,0.0,0.0,0.0
25.06,25.0,24.5,25.38,3.0,3.0,16.0,11.0,0.09,0.05,0.06,0.06,355.0,0.003846154,0.0,0.0,0.0
25.0,25.0,24.44,25.38,3.0,3.0,16.0,12.0,0.08,0.05,0.06,0.06,355.0,-0.003846154,0.0,0.0,0.0
25.06,25.0,24.44,25.38,3.0,3.0,16.0,12.0,0.08,0.05,0.06,0.06,355.0,-0.011538462,0.0,0.0,0.0
25.06,25.06,24.44,25.31,3.0,3.0,16.0,12.0,0.08,0.05,0.06,0.06,360.0,0.026923077,0.0,0.0,0.0
25.06,25.0,24.44,25.31,3.0,3.0,17.0,12.0,0.08,0.05,0.08,0.06,355.0,0.015384615,0.0,0.0,0.0
25.0,25.0,24.44,25.31,3.0,3.0,17.0,12.0,0.08,0.05,0.08,0.06,355.0,0.003846154,0.0,0.0,0.0
25.0,25.0,24.44,25.31,3.0,3.0,17.0,13.0,0.08,0.04,0.07,0.06,360.0,0.038461538,0.0,0.0,0.0
25.0,25.0,24.44,25.31,3.0,3.0,18.0,13.0,0.08,0.04,0.07,0.05,355.0,0.023076923,0.0,0.0,0.0
25.0,25.0,24.5,25.31,3.0,3.0,18.0,13.0,0.08,0.05,0.06,0.06,355.0,0.007692308,0.0,0.0,0.0
25.0,25.0,24.5,25.38,3.0,4.0,18.0,13.0,0.08,0.05,0.06,0.06,355.0,-0.007692308,0.0,0.0,0.0
25.0,25.0,24.44,25.31,3.0,4.0,18.0,13.0,0.08,0.05,0.06,0.06,355.0,-0.023076923,0.0,0.0,0.0
25.0,25.06,24.44,25.38,4.0,3.0,19.0,13.0,0.08,0.05,0.06,0.06,360.0,0.007692308,0.0,0.0,0.0
25.06,25.0,24.44,25.38,4.0,4.0,19.0,14.0,0.08,0.05,0.07,0.06,355.0,-0.011538462,0.0,0.0,0.0
25.06,25.0,24.44,25.38,4.0,4.0,19.0,14.0,0.08,0.05,0.06,0.06,360.0,0.065384615,0.0,0.0,0.0
25.06,25.0,24.44,25.31,4.0,4.0,20.0,14.0,0.08,0.06,0.06,0.06,355.0,0.096153846,0.0,0.0,0.0
25.06,25.0,24.44,25.38,4.0,4.0,20.0,14.0,0.08,0.05,0.06,0.06,355.0,0.080769231,0.0,0.0,0.0
25.06,25.0,24.44,25.38,4.0,4.0,20.0,14.0,0.08,0.05,0.07,0.05,355.0,0.065384615,0.0,0.0,0.0
25.0,25.06,24.44,25.38,4.0,4.0,20.0,14.0,0.08,0.05,0.06,0.05,355.0,0.05,0.0,0.0,0.0
25.06,25.0,24.44,25.38,4.0,4.0,20.0,14.0,0.08,0.05,0.06,0.06,355.0,0.034615385,0.0,0.0,0.0
25.0,25.0,24.44,25.31,4.0,4.0,20.0,14.0,0.08,0.05,0.06,0.06,360.0,0.065384615,0.0,0.0,0.0
25.06,25.0,24.44,25.38,4.0,4.0,20.0,14.0,0.08,0.05,0.06,0.06,355.0,0.046153846,0.0,0.0,0.0
25.06,25.06,24.44,25.31,4.0,4.0,21.0,14.0,0.09,0.06,0.08,0.05,355.0,0.026923077,0.0,0.0,0.0
25.06,25.06,24.44,25.38,4.0,4.0,21.0,14.0,0.08,0.05,0.06,0.06,360.0,0.053846154,0.0,0.0,0.0
25.06,25.0,24.44,25.44,4.0,4.0,21.0,15.0,0.08,0.05,0.07,0.06,360.0,0.076923077,0.0,0.0,0.0
25.0,25.06,24.44,25.38,4.0,4.0,22.0,15.0,0.08,0.05,0.06,0.06,355.0,0.05,0.0,0.0,0.0
25.0,25.06,24.44,25.38,4.0,4.0,22.0,15.0,0.08,0.05,0.06,0.06,355.0,0.023076923,0.0,0.0,0.0
25.06,25.06,24.44,25.31,4.0,4.0,22.0,15.0,0.08,0.05,0.06,0.05,355.0,-0.003846154,0.0,0.0,0.0
25.0,25.06,24.44,25.31,4.0,4.0,22.0,15.0,0.08,0.05,0.06,0.07,360.0,0.015384615,0.0,0.0,0.0
25.06,25.0,24.44,25.31,4.0,5.0,23.0,15.0,0.08,0.05,0.06,0.06,360.0,0.080769231,0.0,0.0,0.0
25.0,25.06,24.44,25.31,4.0,5.0,23.0,15.0,0.08,0.05,0.07,0.06,355.0,0.05,0.0,0.0,0.0
25.06,25.06,24.44,25.31,4.0,5.0,23.0,15.0,0.08,0.05,0.06,0.06,355.0,0.019230769,0.0,0.0,0.0
25.06,25.06,24.44,25.25,5.0,5.0,23.0,16.0,0.08,0.06,0.07,0.06,355.0,0.038461538,0.0,0.0,0.0
25.0,25.06,24.44,25.31,5.0,5.0,23.0,16.0,0.08,0.05,0.06,0.06,360.0,0.057692308,0.0,0.0,0.0
25.06,25.0,24.44,25.31,5.0,5.0,24.0,16.0,0.08,0.05,0.05,0.06,360.0,0.073076923,0.0,0.0,0.0
25.06,25.06,24.44,25.31,5.0,5.0,24.0,16.0,0.08,0.05,0.06,0.06,360.0,0.084615385,0.0,0.0,0.0
25.06,25.06,24.44,25.31,5.0,5.0,24.0,16.0,0.07,0.05,0.06,0.06,360.0,0.092307692,0.0,0.0,0.0
25.06,25.06,24.44,25.31,5.0,5.0,24.0,16.0,0.08,0.05,0.06,0.06,360.0,0.146153846,0.0,0.0,0.0
25.06,25.06,24.44,25.31,5.0,5.0,24.0,16.0,0.08,0.05,0.06,0.05,360.0,0.15,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,24.0,16.0,0.08,0.05,0.06,0.06,360.0,0.2,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,24.0,16.0,0.08,0.05,0.05,0.06,360.0,0.2,0.0,0.0,0.0
25.06,25.0,24.5,25.38,5.0,5.0,24.0,17.0,0.08,0.05,0.06,0.06,360.0,0.196153846,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,24.0,17.0,0.08,0.05,0.06,0.07,360.0,0.188461538,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,25.0,17.0,0.08,0.06,0.06,0.06,360.0,0.176923077,0.0,0.0,0.0
25.0,25.06,24.44,25.38,5.0,5.0,25.0,17.0,0.08,0.05,0.07,0.06,360.0,0.161538462,0.0,0.0,0.0
25.06,25.06,24.44,25.31,5.0,5.0,25.0,18.0,0.08,0.05,0.05,0.06,355.0,0.146153846,0.0,0.0,0.0
25.0,25.06,24.44,25.38,5.0,5.0,26.0,18.0,0.08,0.05,0.06,0.07,355.0,0.084615385,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,5.0,26.0,18.0,0.09,0.05,0.06,0.06,360.0,0.069230769,0.0,0.0,0.0
25.0,25.06,24.44,25.31,5.0,5.0,26.0,18.0,0.08,0.05,0.07,0.07,360.0,0.1,0.0,0.0,0.0
25.06,25.06,24.44,25.31,5.0,5.0,26.0,18.0,0.08,0.05,0.08,0.06,360.0,0.130769231,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,26.0,18.0,0.08,0.05,0.06,0.06,360.0,0.111538462,0.0,0.0,0.0
25.06,25.06,24.44,25.31,5.0,5.0,26.0,18.0,0.08,0.05,0.06,0.06,360.0,0.088461538,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,26.0,18.0,0.08,0.05,0.07,0.06,360.0,0.061538462,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,27.0,18.0,0.08,0.05,0.07,0.06,360.0,0.080769231,0.0,0.0,0.0
25.0,25.06,24.44,25.38,5.0,5.0,27.0,18.0,0.08,0.05,0.05,0.06,360.0,0.1,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,27.0,18.0,0.07,0.05,0.06,0.06,360.0,0.069230769,0.0,0.0,0.0
25.06,25.06,24.44,25.31,5.0,5.0,27.0,18.0,0.08,0.05,0.07,0.05,360.0,0.034615385,0.0,0.0,0.0
25.0,25.06,24.44,25.38,5.0,5.0,27.0,18.0,0.08,0.05,0.06,0.06,360.0,-0.003846154,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,27.0,18.0,0.07,0.05,0.06,0.06,360.0,0.003846154,0.0,0.0,0.0
25.0,25.06,24.5,25.38,5.0,5.0,27.0,19.0,0.08,0.04,0.06,0.06,360.0,0.011538462,0.0,0.0,0.0
25.06,25.06,24.5,25.38,5.0,5.0,27.0,19.0,0.08,0.05,0.06,0.05,360.0,0.019230769,0.0,0.0,0.0
25.06,25.06,24.5,25.38,5.0,5.0,28.0,19.0,0.08,0.05,0.06,0.06,360.0,0.026923077,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,5.0,28.0,19.0,0.08,0.06,0.06,0.06,360.0,0.034615385,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,28.0,19.0,0.08,0.05,0.05,0.06,360.0,0.042307692,0.0,0.0,0.0
25.06,25.06,24.5,25.38,5.0,5.0,28.0,19.0,0.08,0.05,0.06,0.06,360.0,0.05,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,5.0,28.0,19.0,0.08,0.05,0.06,0.06,360.0,0.057692308,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,5.0,28.0,19.0,0.08,0.05,0.07,0.07,360.0,0.065384615,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,5.0,28.0,19.0,0.08,0.05,0.06,0.06,360.0,0.073076923,0.0,0.0,0.0
25.06,25.06,24.5,25.38,5.0,5.0,28.0,19.0,0.07,0.05,0.06,0.05,360.0,0.080769231,0.0,0.0,0.0
25.06,25.06,24.5,25.44,5.0,5.0,28.0,20.0,0.08,0.05,0.06,0.05,360.0,0.088461538,0.0,0.0,0.0
25.06,25.0,24.5,25.38,5.0,5.0,29.0,20.0,0.08,0.05,0.05,0.07,360.0,0.046153846,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,5.0,29.0,20.0,0.07,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.38,5.0,5.0,29.0,20.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.31,5.0,5.0,29.0,20.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,5.0,29.0,20.0,0.07,0.05,0.07,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,5.0,29.0,20.0,0.08,0.05,0.07,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.25,5.0,5.0,29.0,20.0,0.08,0.06,0.07,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,5.0,29.0,20.0,0.08,0.05,0.06,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,5.0,29.0,20.0,0.07,0.05,0.06,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.31,5.0,5.0,29.0,20.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.38,5.0,5.0,29.0,20.0,0.07,0.05,0.07,0.06,360.0,0.0,0.0,0.0,0.0
25.0,25.06,24.5,25.38,5.0,5.0,29.0,20.0,0.08,0.05,0.05,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.38,5.0,5.0,29.0,20.0,0.07,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.31,5.0,6.0,29.0,20.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.44,25.25,5.0,6.0,30.0,20.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.25,5.0,6.0,30.0,20.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,6.0,30.0,20.0,0.07,0.05,0.06,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.31,5.0,6.0,30.0,20.0,0.08,0.06,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.25,5.0,6.0,30.0,20.0,0.08,0.05,0.05,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.56,25.31,5.0,6.0,31.0,21.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.0,25.06,24.5,25.38,5.0,6.0,31.0,21.0,0.07,0.06,0.07,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.38,5.0,6.0,31.0,21.0,0.07,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.38,5.0,6.0,31.0,20.0,0.08,0.05,0.07,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.31,5.0,6.0,30.0,20.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.25,5.0,6.0,30.0,21.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.19,5.0,6.0,31.0,20.0,0.08,0.05,0.06,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.19,5.0,6.0,30.0,20.0,0.08,0.06,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.25,5.0,6.0,30.0,21.0,0.09,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.0,25.0,24.5,25.25,5.0,6.0,31.0,21.0,0.08,0.05,0.07,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.25,5.0,6.0,31.0,21.0,0.08,0.05,0.06,0.07,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.25,5.0,6.0,31.0,20.0,0.07,0.05,0.06,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.31,5.0,6.0,31.0,21.0,0.08,0.05,0.07,0.05,360.0,0.0,0.0,0.0,0.0
25.0,25.06,24.5,25.31,5.0,6.0,31.0,20.0,0.08,0.05,0.06,0.07,360.0,0.0,0.0,0.0,0.0
25.0,25.06,24.56,25.31,6.0,6.0,31.0,21.0,0.08,0.05,0.07,0.06,360.0,0.0,0.0,0.0,0.0
25.0,25.06,24.5,25.38,6.0,6.0,31.0,21.0,0.08,0.05,0.06,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.56,25.38,6.0,6.0,31.0,21.0,0.08,0.06,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.0,25.06,24.5,25.38,5.0,6.0,31.0,21.0,0.07,0.05,0.06,0.05,360.0,0.0,0.0,0.0,0.0
25.0,25.06,24.5,25.31,6.0,6.0,31.0,21.0,0.07,0.06,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.56,25.31,6.0,6.0,32.0,21.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.0,25.06,24.5,25.25,6.0,6.0,32.0,21.0,0.08,0.05,0.06,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.56,25.31,6.0,6.0,31.0,21.0,0.08,0.04,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.56,25.38,6.0,6.0,31.0,21.0,0.07,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.38,6.0,6.0,31.0,21.0,0.07,0.05,0.06,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.38,6.0,6.0,31.0,21.0,0.08,0.05,0.06,0.05,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.56,25.38,6.0,6.0,32.0,21.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.56,25.38,6.0,6.0,32.0,22.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.56,25.31,6.0,6.0,33.0,22.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.31,6.0,6.0,33.0,22.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.0,24.5,25.25,6.0,6.0,33.0,22.0,0.08,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.0,25.06,24.56,25.25,6.0,6.0,32.0,22.0,0.08,0.05,0.07,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.5,25.25,6.0,6.0,32.0,22.0,0.07,0.07,0.08,0.06,360.0,0.0,0.0,0.0,0.0
25.06,25.06,24.56,25.31,6.0,6.0,33.0,22.0,0.07,0.05,0.06,0.06,360.0,0.0,0.0,0.0,0.0
25.0,25.06,24.5,25.38,6.0,6.0,33.0,22.0,0.08,0.05,0.05,0.05,360.0,0.0,0.0,0.0,0.0
